Id,alphabet,Description,Category,Prevalence_20192,Prevalence_20201,Prevalence_20202,Pre_Early_Prct,Early_Outbreak_Prct,Pre_Outbreak_Prct,Pre_rank,Early_rank,Outbreak_rank,Rank_change1,Rank_change2,Rank_change3
z8669,z,Personal history of other diseases of the nervous system and sense organs,Other health services,904,931,1161,0.029867257,0.247046187,0.284292035,69,65,55,-4,-10,-14
z86711,z,Personal history of pulmonary embolism,Other health services,7494,6868,6822,-0.083533493,-0.006697729,-0.089671737,17,17,17,0,0,0
z86718,z,Personal history of other venous thrombosis and embolism,Other health services,11527,10477,10404,-0.091090483,-0.006967643,-0.097423441,10,9,10,-1,1,0
z8672,z,Personal history of thrombophlebitis,Other health services,103,74,104,-0.281553398,0.405405405,0.009708738,145,153,146,8,-7,1
z8673,z,"Personal history of transient ischemic attack (TIA), and cerebral infarction without residual deficits",Other health services,16955,16053,15916,-0.053199646,-0.00853423,-0.061279858,2,2,2,0,0,0
z8674,z,Personal history of sudden cardiac arrest,Other health services,1037,1059,1054,0.021215043,-0.004721435,0.016393443,60,58,58,-2,0,-2
z8679,z,Personal history of other diseases of the circulatory system,Other health services,1912,1900,2118,-0.006276151,0.114736842,0.107740586,40,40,38,0,-2,-2
z8701,z,Personal history of pneumonia (recurrent),Other health services,2673,2923,2398,0.093527871,-0.17960999,-0.102880658,29,27,31,-2,4,2
z8709,z,Personal history of other diseases of the respiratory system,Other health services,332,334,342,0.006024096,0.023952096,0.030120482,103,97,100,-6,3,-3
z8711,z,Personal history of peptic ulcer disease,Other health services,2867,2527,2653,-0.118590862,0.049861496,-0.074642483,27,27,27,0,0,0
z8719,z,Personal history of other diseases of the digestive system,Other health services,1395,1642,2153,0.177060932,0.311205847,0.543369176,45,42,34,-3,-8,-11
z872,z,Personal history of diseases of the skin and subcutaneous tissue,Other health services,39,43,47,0.102564103,0.093023256,0.205128205,162,159,157,-3,-2,-5
z87310,z,Personal history of (healed) osteoporosis fracture,Other health services,51,38,19,-0.254901961,-0.5,-0.62745098,154,159,176,5,17,22
z87311,z,Personal history of (healed) other pathological fracture,Other health services,47,48,33,0.021276596,-0.3125,-0.29787234,156,155,165,-1,10,9
z8739,z,Personal history of other diseases of the musculoskeletal system and connective tissue,Other health services,660,786,790,0.190909091,0.005089059,0.196969697,71,62,60,-9,-2,-11
z87410,z,Personal history of cervical dysplasia,Other health services,41,35,55,-0.146341463,0.571428571,0.341463415,156,157,152,1,-5,-4
z8742,z,Personal history of other diseases of the female genital tract,Other health services,99,119,136,0.202020202,0.142857143,0.373737374,137,134,130,-3,-4,-7
z87438,z,Personal history of other diseases of male genital organs,Other health services,19,34,29,0.789473684,-0.147058824,0.526315789,171,156,163,-15,7,-8
z87440,z,Personal history of urinary (tract) infections,Other health services,4456,3894,3853,-0.126122083,-0.010529019,-0.13532316,22,22,23,0,1,1
z87441,z,Personal history of nephrotic syndrome,Other health services,49,50,51,0.020408163,0.02,0.040816327,152,151,151,-1,0,-1
z87442,z,Personal history of urinary calculi,Other health services,4278,3566,4479,-0.166432913,0.256029164,0.046984572,22,22,21,0,-1,-1
z87448,z,Personal history of other diseases of urinary system,Other health services,87,94,105,0.08045977,0.117021277,0.206896552,139,136,132,-3,-4,-7
z8751,z,Personal history of pre-term labor,Other health services,64,64,79,0,0.234375,0.234375,144,142,140,-2,-2,-4
z8759,z,"Personal history of other complications of pregnancy, childbirth and the puerperium",Other health services,526,509,495,-0.032319392,-0.027504912,-0.058935361,81,76,78,-5,2,-3
z87718,z,Personal history of other specified (corrected) congenital malformations of genitourinary system,Other health services,25,24,34,-0.04,0.416666667,0.36,161,157,154,-4,-3,-7
z87728,z,Personal history of other specified (corrected) congenital malformations of nervous system and sense organs,Other health services,55,54,57,-0.018181818,0.055555556,0.036363636,145,145,145,0,0,0
z87730,z,Personal history of (corrected) cleft lip and palate,Other health services,96,101,105,0.052083333,0.03960396,0.09375,135,132,131,-3,-1,-4
z87738,z,Personal history of other specified (corrected) congenital malformations of digestive system,Other health services,118,98,99,-0.169491525,0.010204082,-0.161016949,130,132,132,2,0,2
z8774,z,Personal history of (corrected) congenital malformations of heart and circulatory system,Other health services,562,523,498,-0.069395018,-0.047801147,-0.113879004,75,72,77,-3,5,2
z8776,z,"Personal history of (corrected) congenital malformations of integument, limbs and musculoskeletal system",Other health services,19,22,34,0.157894737,0.545454545,0.789473684,160,157,150,-3,-7,-10
z8781,z,Personal history of (healed) traumatic fracture,Other health services,623,553,502,-0.112359551,-0.092224231,-0.194221509,72,69,76,-3,7,4
z87820,z,Personal history of traumatic brain injury,Other health services,2390,2165,2164,-0.094142259,-0.000461894,-0.094560669,31,29,30,-2,1,-1
z87828,z,Personal history of other (healed) physical injury and trauma,Other health services,400,414,450,0.035,0.086956522,0.125,84,82,80,-2,-2,-4
z87890,z,Personal history of sex reassignment,Other health services,34,25,42,-0.264705882,0.68,0.235294118,148,148,144,0,-4,-4
z87891,z,Personal history of nicotine dependence,Other health services,66455,62526,62608,-0.059122715,0.001311454,-0.057888797,1,1,1,0,0,0
z87892,z,Personal history of anaphylaxis,Other health services,227,298,341,0.31277533,0.144295302,0.502202643,106,92,89,-14,-3,-17
z87898,z,Personal history of other specified conditions,Other health services,231,238,261,0.03030303,0.096638655,0.12987013,105,103,101,-2,-2,-4
z880,z,Allergy status to penicillin,Other health services,13443,11942,12334,-0.111656624,0.032825322,-0.082496467,3,5,3,2,-2,0
z881,z,Allergy status to other antibiotic agents,Other health services,5803,5167,5093,-0.109598484,-0.014321657,-0.122350508,16,17,18,1,1,2
z882,z,Allergy status to sulfonamides,Other health services,6746,6003,6048,-0.110139342,0.007496252,-0.103468722,13,13,13,0,0,0
z883,z,Allergy status to other anti-infective agents,Other health services,512,407,476,-0.205078125,0.16953317,-0.0703125,74,78,71,4,-7,-3
z884,z,Allergy status to anesthetic agent,Other health services,174,159,167,-0.086206897,0.050314465,-0.040229885,111,111,108,0,-3,-3
z885,z,Allergy status to narcotic agent,Other health services,9493,8448,8535,-0.110081112,0.010298295,-0.100916465,10,11,10,1,-1,0
z886,z,Allergy status to analgesic agent,Other health services,3432,2966,3227,-0.135780886,0.087997303,-0.059731935,18,19,18,1,-1,0
z887,z,Allergy status to serum and vaccine,Other health services,428,397,384,-0.072429907,-0.032745592,-0.102803738,75,76,81,1,5,6
z888,z,"Allergy status to other drugs, medicaments and biological substances",Other health services,9522,8882,8547,-0.06721277,-0.03771673,-0.102394455,9,9,9,0,0,0
z889,z,"Allergy status to unspecified drugs, medicaments and biological substances",Other health services,56,62,37,0.107142857,-0.403225806,-0.339285714,125,124,132,-1,8,7
z89021,z,Acquired absence of right finger(s),Other health services,97,93,89,-0.041237113,-0.043010753,-0.082474227,117,117,117,0,0,0
z89022,z,Acquired absence of left finger(s),Other health services,94,75,86,-0.20212766,0.146666667,-0.085106383,117,120,117,3,-3,0
z89029,z,Acquired absence of unspecified finger(s),Other health services,36,18,20,-0.5,0.111111111,-0.444444444,131,139,138,8,-1,7
z89411,z,Acquired absence of right great toe,Other health services,333,315,313,-0.054054054,-0.006349206,-0.06006006,83,80,83,-3,3,0
z89412,z,Acquired absence of left great toe,Other health services,337,254,256,-0.246290801,0.007874016,-0.240356083,80,87,93,7,6,13
z89419,z,Acquired absence of unspecified great toe,Other health services,28,44,47,0.571428571,0.068181818,0.678571429,131,125,125,-6,0,-6
z89421,z,Acquired absence of other right toe(s),Other health services,721,625,587,-0.133148405,-0.0608,-0.185852982,56,57,58,1,1,2
z89422,z,Acquired absence of other left toe(s),Other health services,626,529,514,-0.154952077,-0.028355388,-0.178913738,62,60,65,-2,5,3
z89429,z,"Acquired absence of other toe(s), unspecified side",Other health services,275,239,274,-0.130909091,0.146443515,-0.003636364,90,90,87,0,-3,-3
z89431,z,Acquired absence of right foot,Other health services,173,140,138,-0.190751445,-0.014285714,-0.202312139,102,106,104,4,-2,2
z89432,z,Acquired absence of left foot,Other health services,144,125,131,-0.131944444,0.048,-0.090277778,105,108,105,3,-3,0
z89511,z,Acquired absence of right leg below knee,Other health services,1129,1092,1159,-0.032772365,0.061355311,0.026572188,42,41,38,-1,-3,-4
z89512,z,Acquired absence of left leg below knee,Other health services,1168,1065,1087,-0.088184932,0.020657277,-0.069349315,39,42,41,3,-1,2
z89519,z,Acquired absence of unspecified leg below knee,Other health services,56,89,80,0.589285714,-0.101123596,0.428571429,114,108,108,-6,0,-6
z89611,z,Acquired absence of right leg above knee,Other health services,447,477,424,0.067114094,-0.111111111,-0.051454139,69,64,70,-5,6,1
z89612,z,Acquired absence of left leg above knee,Other health services,456,470,436,0.030701754,-0.072340426,-0.043859649,68,65,69,-3,4,1
z89619,z,Acquired absence of unspecified leg above knee,Other health services,16,14,13,-0.125,-0.071428571,-0.1875,129,129,130,0,1,1
z9001,z,Acquired absence of eye,Other health services,71,45,60,-0.366197183,0.333333333,-0.154929577,110,113,110,3,-3,0
z9002,z,Acquired absence of larynx,Other health services,37,31,27,-0.162162162,-0.129032258,-0.27027027,117,116,118,-1,2,1
z9010,z,Acquired absence of unspecified breast and nipple,Other health services,558,482,438,-0.136200717,-0.091286307,-0.215053763,62,63,68,1,5,6
z9011,z,Acquired absence of right breast and nipple,Other health services,631,475,468,-0.247226624,-0.014736842,-0.258320127,59,63,65,4,2,6
z9012,z,Acquired absence of left breast and nipple,Other health services,677,584,534,-0.137370753,-0.085616438,-0.211225997,56,56,60,0,4,4
z9013,z,Acquired absence of bilateral breasts and nipples,Other health services,1055,856,937,-0.188625592,0.094626168,-0.111848341,43,47,45,4,-2,2
z902,z,Acquired absence of lung [part of],Other health services,892,845,730,-0.052690583,-0.136094675,-0.18161435,48,48,48,0,0,0
z903,z,Acquired absence of stomach [part of],Other health services,322,292,288,-0.093167702,-0.01369863,-0.105590062,72,73,74,1,1,2
z90410,z,Acquired total absence of pancreas,Other health services,44,27,33,-0.386363636,0.222222222,-0.25,107,111,111,4,0,4
z90411,z,Acquired partial absence of pancreas,Other health services,367,309,364,-0.158038147,0.177993528,-0.008174387,66,69,69,3,0,3
z9049,z,Acquired absence of other specified parts of digestive tract,Other health services,16012,14241,15134,-0.110604547,0.062706271,-0.054833875,1,2,1,1,-1,0
z905,z,Acquired absence of kidney,Other health services,2476,2244,2361,-0.093699515,0.052139037,-0.04644588,21,20,20,-1,0,-1
z906,z,Acquired absence of other parts of urinary tract,Other health services,222,198,169,-0.108108108,-0.146464646,-0.238738739,79,82,85,3,3,6
z90710,z,Acquired absence of both cervix and uterus,Other health services,12303,9926,11856,-0.193204909,0.194438847,-0.036332602,4,5,3,1,-2,-1
z90711,z,Acquired absence of uterus with remaining cervical stump,Other health services,318,294,424,-0.075471698,0.442176871,0.333333333,69,68,61,-1,-7,-8
z90721,z,"Acquired absence of ovaries, unilateral",Other health services,289,247,276,-0.14532872,0.117408907,-0.044982699,71,70,71,-1,1,0
z90722,z,"Acquired absence of ovaries, bilateral",Other health services,533,456,548,-0.144465291,0.201754386,0.028142589,57,58,54,1,-4,-3
z9079,z,Acquired absence of other genital organ(s),Other health services,1590,1304,1506,-0.179874214,0.154907975,-0.052830189,29,33,30,4,-3,1
z9081,z,Acquired absence of spleen,Other health services,990,849,954,-0.142424242,0.123674912,-0.036363636,40,43,40,3,-3,0
z9089,z,Acquired absence of other organs,Other health services,303,264,466,-0.128712871,0.765151515,0.537953795,67,65,56,-2,-9,-11
z91010,z,Allergy to peanuts,Other health services,278,244,258,-0.122302158,0.057377049,-0.071942446,68,69,69,1,0,1
z91011,z,Allergy to milk products,Other health services,366,304,280,-0.169398907,-0.078947368,-0.234972678,60,63,65,3,2,5
z91012,z,Allergy to eggs,Other health services,282,231,228,-0.180851064,-0.012987013,-0.191489362,66,69,70,3,1,4
z91013,z,Allergy to seafood,Other health services,946,889,796,-0.0602537,-0.104611924,-0.158562368,42,41,41,-1,0,-1
z91018,z,Allergy to other foods,Other health services,1535,1402,1323,-0.086644951,-0.056348074,-0.138110749,29,31,32,2,1,3
z9102,z,Food additives allergy status,Other health services,65,59,52,-0.092307692,-0.118644068,-0.2,88,88,90,0,2,2
z91030,z,Bee allergy status,Other health services,390,301,337,-0.228205128,0.119601329,-0.135897436,56,61,59,5,-2,3
z91038,z,Other insect allergy status,Other health services,19,15,20,-0.210526316,0.333333333,0.052631579,100,100,98,0,-2,-2
z91040,z,Latex allergy status,Other health services,2131,1888,1922,-0.114030971,0.018008475,-0.098076021,23,25,23,2,-2,0
z91041,z,Radiographic dye allergy status,Other health services,1819,1669,1761,-0.082462892,0.055122828,-0.031885651,25,27,27,2,0,2
z91048,z,Other nonmedicinal substance allergy status,Other health services,740,779,737,0.052702703,-0.053915276,-0.004054054,42,39,38,-3,-1,-4
z9109,z,"Other allergy status, other than to drugs and biological substances",Other health services,370,204,270,-0.448648649,0.323529412,-0.27027027,53,65,60,12,-5,7
z9111,z,Patient's noncompliance with dietary regimen,Other health services,580,521,408,-0.101724138,-0.216890595,-0.296551724,47,46,52,-1,6,5
z91120,z,Patient's intentional underdosing of medication regimen due to financial hardship,Other health services,216,155,138,-0.282407407,-0.109677419,-0.361111111,62,70,72,8,2,10
z91128,z,Patient's intentional underdosing of medication regimen for other reason,Other health services,707,669,662,-0.053748232,-0.010463378,-0.063649222,42,41,39,-1,-2,-3
z91138,z,Patient's unintentional underdosing of medication regimen for other reason,Other health services,181,162,165,-0.104972376,0.018518519,-0.08839779,66,68,66,2,-2,0
z9114,z,Patient's other noncompliance with medication regimen,Other health services,10437,9547,10363,-0.085273546,0.085471876,-0.00709016,5,6,5,1,-1,0
z9115,z,Patient's noncompliance with renal dialysis,Other health services,1035,1041,1136,0.005797101,0.091258405,0.097584541,35,34,30,-1,-4,-5
z9119,z,Patient's noncompliance with other medical treatment and regimen,Other health services,8753,8534,8270,-0.025019993,-0.030935083,-0.055181081,6,6,6,0,0,0
z91410,z,Personal history of adult physical and sexual abuse,Other health services,1816,1462,1621,-0.194933921,0.10875513,-0.107378855,23,26,25,3,-1,2
z91411,z,Personal history of adult psychological abuse,Other health services,769,582,580,-0.243172952,-0.003436426,-0.245773732,37,39,39,2,0,2
z91419,z,Personal history of unspecified adult abuse,Other health services,35,33,47,-0.057142857,0.424242424,0.342857143,79,77,77,-2,0,-2
